C	-5.810164238000647	-1.8392620597459846	-2.9968947636698533
C	-5.166471777471852	-0.9831272341658396	-1.9051608110674612
C	-5.65341633997094	-1.3593717734397748	-0.4817934130743872
C	-5.179948782160201	-2.7663984177151324	-0.08149818164113706
C	-5.221849758463671	-0.3254584654137829	0.5938321436561744
C	-5.79536346859284	1.0439790655837424	0.3199822816648381
O	-5.049542854584261	1.9611314746708834	-0.123057188991192
N	-7.1950381570496855	1.2920944148084024	0.5255860864973808
C	-7.773878460843529	2.632278144410983	0.3914211130520903
C	-7.672376503564551	3.409347904173055	1.733134656728586
C	-7.977626413523902	2.597524628675071	3.010788841720715
C	-9.426070040077025	2.1133177244875845	3.1209617354002
N	-10.336739922006032	3.253211729488416	3.1784844098835627
C	-11.634446091652594	3.1809943101389035	3.2362508364846034
N	-12.317468980954805	1.9213517312622423	3.2572790873678943
N	-12.392570780148613	4.388734048673817	3.2791934671507863
C	-9.170990540369289	2.582062854376794	-0.19825809886529203
O	-10.079140123338824	3.3120267907430865	0.2819506823353768
N	-9.413836724253823	1.937940495552624	-1.4579878349903426
C	-9.562768332946217	2.7146299467196706	-2.677699594738777
C	-9.614178862018933	1.6971028509709818	-3.8094222690450947
C	-9.056187757353772	0.4097812710417052	-3.21310299553522
C	-9.356112794196362	0.5009538318272013	-1.714838037823129
C	-10.667114901528349	-0.18559744468240294	-1.3862095288698726
O	-10.83690835186284	-1.3830226164849506	-1.7483606668227543
N	-11.70890536232665	0.48040325702500575	-0.6570307591812573
C	-13.128488018010573	0.21406691144870704	-0.90500085137182
C	-13.85158140288455	-0.12847497458084756	0.4075999791920853
C	-13.317708772837136	-1.4303549135168916	1.0294796428392958
C	-13.986246120285188	-1.7616440038504233	2.3729165657815847
C	-15.440554761455695	-2.2361217938883855	2.2068515877886736
N	-16.009128219546632	-2.6581178418093203	3.4850477467431396
C	-13.755389567276021	1.4247829979732305	-1.5341378678084494
O	-14.580185934101051	1.2898009397057468	-2.4778038666097877
O	-13.466671455368854	2.6957404772876425	-1.0433802681337045
N	-3.7578503823106293	-0.2522261219469788	0.7085503457845157
C	-3.073948835934355	-0.32864722498008103	1.967060094100573
O	-3.628277194074853	-0.8907057400707065	2.9481661197536373
C	-1.7424259053187978	0.3663700397918554	2.129396845480677
C	-1.0460548414662862	0.1555721462205153	3.499871494705536
C	-0.22027579997346042	-1.1378358088833638	3.673402577456648
C	-1.0703753536945524	-2.4071950743532473	3.856707451140641
N	-1.4250897917235859	-3.008215378659038	2.5709089929019493
C	-0.6437562900441419	-3.72970765214208	1.8152417526759081
N	0.7051356998283584	-4.0287795642897155	2.1947892879586735
N	-1.1538550519279338	-4.254119818862523	0.5907886024358882
N	-0.8441621600544452	0.02419396034521949	1.0215365053678664
C	-0.20954133911508682	1.0168011929423737	0.20441309573237043
O	-0.5981404511861226	2.216923561270839	0.2411531551720123
C	0.9430787805342118	0.6500962923376818	-0.6927289867955878
C	0.4532778008288138	-0.26161335887079895	-1.842713501239908
C	1.5355375203000763	-0.6360909176900005	-2.873472152798566
C	2.1907255303380593	0.5818561407999108	-3.5289061149604493
N	2.9739042418819706	0.15121485726604023	-4.6830018877254345
C	3.6509933870442697	0.9389976098637777	-5.465509972611245
N	4.362408695677356	0.37625347653820423	-6.566142794426883
N	3.6960960091990076	2.3574220862431896	-5.250126504139613
N	2.013426790930095	0.015672944891489723	0.08732431820631456
C	2.7442886537175415	0.7316545143714087	1.0944253754448139
O	2.179950638842596	1.6589457876183147	1.7381616960360533
C	4.190649256725416	0.41324818239724503	1.3987072898463266
C	4.369647260755186	-0.782375431842357	2.3684521695480814
C	3.853582064449346	-2.170117345592239	1.908237337473234
C	3.9846110969132384	-3.1668231339661754	3.069828521725277
C	4.612642692426971	-2.715058560374115	0.6875861149377173
N	4.980473100650647	0.2784799489290374	0.16911075835044034
C	6.4037461757957725	0.46076636381053393	0.15341256545768997
O	7.047816913904399	0.5072502014511715	1.2380505930892967
C	7.131809821327299	0.5911166333451614	-1.160097422806845
C	7.2953649555566775	-0.7863569516390043	-1.8226819928463998
C	7.935087094087259	-0.6598202633968647	-3.181717670499955
C	7.175954512299184	-0.21790700799359541	-4.278445660931568
C	7.775159276871165	-0.053724612858109505	-5.530091648700897
C	9.13531713846475	-0.3269793668760172	-5.69680859761733
C	9.898396084748944	-0.7651439215927689	-4.612218437415581
C	9.304939891131633	-0.9218303214094723	-3.355223816357119
N	8.446239759538042	1.2098350735334085	-0.9511206750945667
C	8.89060297818886	2.378105638563174	-1.6557827536411847
O	8.207217799889866	2.859246548682649	-2.598707032722653
C	10.177508793499968	3.035224146790014	-1.2631938029757794
N	11.284671741773451	2.0934817727115957	-1.3983293503692267
C	11.88254077690672	1.7932041364032563	-2.6676957005570827
O	11.509024399882879	2.4080025066110844	-3.7036547465080574
C	12.901743780625523	0.700702856384306	-2.7951833006536044
N	13.80377028880661	0.6915770103459563	-1.643319351345459
C	13.954022630199038	-0.4515330130521747	-0.7843154515390228
O	13.228183772831674	-1.469437014789554	-0.9524534897944485
C	14.956857315017833	-0.45006531676440914	0.34369727807282
C	14.561155312743699	0.5687820771693992	1.4274075870885785
C	15.441429809111245	0.4305280116899531	2.6425477488671656
C	15.165411863619042	-0.5545171697481183	3.605732741060905
C	16.01147299922042	-0.721764135278448	4.706256411227339
C	17.147384433112883	0.08841226515463567	4.850476496440486
C	17.42631309642271	1.0676075788280928	3.891643838915673
C	16.580063451484317	1.2379678830996486	2.791386990581161
O	18.00105823526719	-0.07218723678740264	5.939476774693404
N	16.31196917254178	-0.18918402034732026	-0.1502522658561201
H	-5.588339541329811	-1.3978713802706164	-3.9919361761856265
H	-6.912848554923467	-1.879233586389663	-2.8684338328178445
H	-5.3998905541679685	-2.8704170570102385	-2.979815738965799
H	-4.063281862292482	-1.0839848093228723	-1.9812831423917758
H	-5.42626416203237	0.0736260742623046	-2.1220081123973262
H	-6.763978861094737	-1.384839258906467	-0.48810915571783864
H	-5.480983003537784	-2.993318780168547	0.9644635567801165
H	-5.64198818348625	-3.536615027622759	-0.733761345352927
H	-4.076086968469243	-2.839831527031575	-0.1584235880567089
H	-5.65485461218711	-0.6574357397875058	1.5632356819737612
H	-7.773799097087412	0.5360785731026128	0.9551591504417446
H	-7.181927447624401	3.209712313262119	-0.353007668431587
H	-8.29694236673637	4.32897984860053	1.70405572791031
H	-6.62387216525417	3.7664302160636494	1.8287253649053552
H	-7.759053948664773	3.238868650876551	3.8910723322128757
H	-7.293509234637139	1.7264114623119005	3.0784829909881064
H	-9.528197693864191	1.517786812875161	4.053531346020503
H	-9.677712524435234	1.4566517177702336	2.259919117264655
H	-13.356259298804874	1.8947826122414924	3.3617230150930015
H	-11.81676077059512	1.0104269699256057	3.181862025301624
H	-11.9129954364217	5.316072753699938	3.280094028287998
H	-13.435488214449387	4.359857817210954	3.3091598916223393
H	-8.684191745887292	3.3844283040834715	-2.804714380657204
H	-10.496505432270194	3.317006051590893	-2.640294059173383
H	-10.671131787113536	1.5328389091160985	-4.116220520290827
H	-9.020652408970545	2.0288993099939394	-4.686796521606552
H	-9.484757888062658	-0.48874999901758215	-3.707416873714822
H	-7.954145119328651	0.39622226584456405	-3.360832489164747
H	-8.53916275109383	0.015285001992719056	-1.1531028236622507
H	-11.46427302967516	1.227111338871323	0.026659335031277098
H	-13.245237513533645	-0.6426085259585766	-1.6049649845165854
H	-14.934335937556252	-0.24329299510915214	0.18946431189482998
H	-13.731921199510358	0.70763551126503	1.130505491244261
H	-13.460867494287621	-2.2750419276696725	0.319655276985836
H	-12.2263600978884	-1.3237008464961528	1.209901002470278
H	-13.951264506649839	-0.8741578156746589	3.042015857458079
H	-13.398905431391707	-2.573191569521826	2.856802832100388
H	-15.4790511483307	-3.0914439392300253	1.496811115161429
H	-16.067167391840574	-1.4181580364432629	1.7957303334285009
H	-15.965900678656112	-1.8551961509725574	4.1546635819967035
H	-15.42873678449917	-3.4334243174802372	3.877984945122812
H	-13.890152854495502	3.521200884985403	-1.45155981876067
H	-3.2131043295890453	0.06041742128586418	-0.12619666696273357
H	-1.992116605836429	1.4484315465549638	2.0826433615982425
H	-0.3378165100683983	1.002458638704661	3.6296724021438087
H	-1.7819131609700258	0.2541661261524901	4.326644706537229
H	0.51198961991479	-1.2579168871746533	2.8489355901462816
H	0.3838102019826899	-1.012161366110593	4.599725857026999
H	-1.9975491559208745	-2.1669551670758236	4.415469590893009
H	-0.5323551331945808	-3.14945878282352	4.485154153752871
H	1.1342047804158104	-3.6683282472225245	3.0720661536050495
H	1.2993250288553235	-4.619457755535396	1.569872788415929
H	-0.5543661484940428	-4.8533069902285915	-0.019258623166765618
H	-2.1379948747658077	-4.070202685468092	0.302382662233126
H	-0.6271186833854195	-0.9822795477883308	0.8450999158171872
H	1.3406748046127006	1.5908826514460235	-1.1335667863165788
H	-0.37988636024964	0.24775222069942276	-2.3741693320696
H	0.04354339343959942	-1.2053565732488103	-1.4218735465932824
H	1.0465641607960867	-1.2453311361636767	-3.6652487778813088
H	2.3166665557372492	-1.2753474803558968	-2.414272059653112
H	2.864147257441354	1.0810142775280194	-2.796375841663211
H	1.40535694127839	1.2936876030443998	-3.862864497406121
H	4.8753143838016415	0.9914949338243626	-7.235833293001644
H	4.391505297047025	-0.6573971499926335	-6.708036660836552
H	4.2700434310777196	2.959536840746845	-5.880270505495558
H	3.169999640485636	2.822955988164816	-4.480775069707813
H	2.3570986451487634	-0.9253094976248492	-0.19764090530197523
H	4.589222615477335	1.3029864372421451	1.9391175428548326
H	5.4445795036208535	-0.8735162612555655	2.635955876379505
H	3.8439819520116894	-0.5124312235754794	3.3120906370168943
H	2.7720838212443644	-2.1002905272182866	1.66779948115477
H	5.048479044736465	-3.2852238733964687	3.3663600386322736
H	3.588938613165879	-4.161270191145284	2.774906292596928
H	3.4040002622974375	-2.8141820575744205	3.9480968609006504
H	5.711372505177551	-2.6575234925732407	0.8478216168547613
H	4.347103130881751	-2.1554448776674917	-0.23015967539878668
H	4.33612874728489	-3.775447668008212	0.5020824957678133
H	4.493257037306043	0.18951398977763015	-0.7513298068165302
H	6.506289055928878	1.2317248218308137	-1.8187623182423833
H	6.298693421844224	-1.268449865060117	-1.938665442667209
H	7.901684876974661	-1.4514198939541967	-1.1677150951189639
H	6.123351920930649	0.005364813410680405	-4.157398124673313
H	7.189346686679764	0.2906190528896033	-6.370737070964554
H	9.598365794611246	-0.19569496241468728	-6.666469931287986
H	10.950168695620288	-0.9795338442330238	-4.747472478196779
H	9.912229760000438	-1.244199032631197	-2.518890673131271
H	9.112193996540858	0.7511887906486827	-0.2879732486959294
H	10.097019954606692	3.3595371439081374	-0.20290684364070646
H	10.36733150710894	3.941094978795638	-1.8780978030547668
H	11.60812805306401	1.5866553531066157	-0.5434196503587729
H	12.368793504652748	-0.2663124566634447	-2.8967317628984834
H	13.50240744516141	0.8548470836249745	-3.71635760921515
H	14.363817545071539	1.5529482836560469	-1.4568697513309843
H	14.953020624607445	-1.4633834599388693	0.8073869047476973
H	14.623854544453978	1.6029581910875519	1.0243314060541018
H	13.502426737432394	0.4019167969013812	1.7231652852401989
H	14.299575708661031	-1.1964309155121746	3.4990143599843435
